"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 3, 1, 0, 2, 2, 2, 2, 0, 1, 1, 1, 1),)",[ 0.   -1.    0.   -0.19]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 3, 0, 1, 0, 2, 2, 2, 2, 0, 1, 1, 1, 1),)",[-1.  -1.   0.  -0.1]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 0, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1),)",[ 0.  -1.9  0.   1. ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 3, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1),)",[-1.         -1.         -0.19        3.97704472]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1),)",[ 0.          0.          0.         15.93555571]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2),)",[-1.632691   -0.91       -0.1        15.07651304]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 3, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2),)",[0.      0.      0.      3.67309]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1),)",[ 0.          0.         -0.1        14.48424695]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2),)",[ 0.          0.         -0.1        14.17251605]
"((None, None, None, None, None, 2, 2, 2, 2, None, 0, 3, 1, 2, None, 1, 2, 1, 2, None, 1, 2, 1, 2, None),)",[ 0.         13.43728467  0.          0.        ]
"((2, 2, 2, 2, None, 0, 0, 3, 2, None, 1, 2, 1, 2, None, 1, 2, 1, 2, None, 1, 2, 1, 2, None),)",[-0.1        12.74721162  0.         -1.        ]
"((2, 2, 2, 2, None, 0, 0, 0, 2, None, 1, 2, 3, 2, None, 1, 2, 1, 2, None, 1, 2, 1, 2, None),)",[-0.1  0.  -1.  -1.9]
